Country Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Fiji,13.27400017,13.12300014,13.15600014,13.08899975,12.88300037,12.72999954,12.85599995,12.8380003,12.63199997,12.55700016,12.61400032,12.48200035,12.33100033,12.35700035,12.11999989,12.08300018,11.99100018,11.8920002,11.82999992,11.76399994,11.71000004,10.46700001,9.421999931,8.465000153,8.350000381,8.282999992,8.227999687,8.175000191,8.12100029
France,16.16799927,15.61200047,15.13700008,15.07600021,14.96000004,14.2670002,14.31200027,14.21700001,14.27799988,13.95899963,13.84899998,13.24699974,12.30099964,12.41399956,11.96899986,11.61400032,11.4289999,10.84899998,10.20300007,10.06000042,10.43999958,10.16300011,10.0340004,9.572999954,9.295999527,9.170000076,9.791000366,9.652000427,9.510000229
Gabon,2.371000051,2.377000093,2.378000021,2.375,2.361000061,2.355999947,2.34100008,2.312999964,2.33100009,2.346999884,2.328999996,2.335000038,2.328999996,2.335999966,2.34800005,2.349999905,2.336999893,2.342000008,2.328000069,2.299999952,2.319999933,2.319000006,2.319000006,2.315000057,2.302999973,2.323999882,2.33100009,2.338000059,2.342000008
United Kingdom,16.07500076,15.99400043,15.80900002,14.31099987,14.09200001,13.9630003,13.27700043,13.10700035,12.55799961,11.95300007,11.37300014,10.80500031,10.23400021,9.527999878,9.380999565,9.418999672,9.43200016,9.407999992,7.683000088,7.422999859,7.513000011,7.646999836,7.681000233,7.93599987,7.669000149,7.597000122,7.65899992,7.566999912,7.474999905
Georgia,5.823999882,5.788000107,5.734000206,5.727000237,5.698999882,5.666999817,5.638999939,5.623000145,4.916999817,3.983999968,5.868000031,3.477999926,4.202000141,4.020999908,4.368999958,3.943000078,3.691999912,3.763999939,3.88499999,4.045000076,4.146999836,4.224999905,4.43599987,4.629000187,4.854000092,5.09100008,5.454999924,5.445000172,5.429999828
Ghana,14.92199993,14.86800003,15.02700043,14.99400043,14.89599991,14.86499977,14.70800018,14.6260004,14.5539999,14.47700024,14.42800045,14.3920002,14.38300037,14.37899971,14.34700012,14.30099964,13.82400036,13.38599968,12.94699955,12.42300034,11.94499969,11.49600029,11.06000042,15.18799973,20.04299927,19.82600021,19.62999916,19.4640007,19.3239994
Guinea,1.710999966,1.656000018,1.667000055,1.677000046,1.677999973,1.690999985,1.725999951,1.731999993,1.807000041,1.802000046,1.80400002,1.873000026,2.015000105,2.006000042,2.026000023,2.069000006,2.124000072,2.196000099,2.157000065,2.105999947,2.122999907,2.173000097,2.194000006,2.223999977,2.213000059,2.209000111,2.299000025,2.346999884,2.387000084
"Gambia, The",4.105000019,4.079999924,4.089000225,4.072999954,4.104000092,4.230000019,4.162000179,4.165999889,4.243000031,4.261000156,4.330999851,4.28399992,4.282000065,4.387000084,4.401000023,4.359000206,4.34100008,4.359000206,4.346000195,4.402999878,4.323999882,4.390999794,4.389999866,4.320000172,4.346000195,4.296000004,4.309999943,4.336999893,4.368000031
Guinea-Bissau,5.660999775,5.350999832,5.447000027,5.789999962,5.90500021,6.066999912,6.702000141,6.170000076,6.144000053,5.998000145,5.954999924,5.961999893,5.981999874,5.952000141,5.929999828,5.896999836,5.815000057,5.955999851,5.920000076,5.926000118,6.006999969,6.03000021,6.09100008,6.06400013,6.131999969,6.231999874,6.316999912,6.364999771,6.407000065
Equatorial Guinea,12.52499962,12.49100018,12.58500004,12.6960001,12.52900028,13.47900009,12.4829998,12.36299992,12.12699986,12.11400032,11.51099968,11.25300026,11.16300011,10.93099976,10.77299976,10.75300026,11.12100029,11.41800022,11.11499977,11.30900002,11.3760004,10.85999966,10.96100044,10.97500038,10.71100044,10.69999981,10.74300003,10.74400043,10.73499966
