Country Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Guinea,23.8409996,24.80900002,24.39900017,23.83300018,23.29100037,23.21899986,23.38699913,23.86700058,23.57799911,23.70299911,24.03100014,23.83699989,25.3239994,25.2140007,25.13599968,24.78100014,25.31299973,25.21999931,25.04000092,25.08799934,25.56200027,25.71999931,26.0529995,26.15500069,26.62999916,26.08799934,26.91500092,27.27000046,27.64699936
"Gambia, The",57.76100159,57.96500015,57.97000122,57.38999939,57.07400131,56.88399887,57.35599899,57.63199997,57.2179985,57.47700119,57.31000137,56.80500031,56.875,56.77500153,56.33800125,57.06900024,57.47600174,57.01599884,57.29000092,57.19599915,57.56200027,57.75,58.15299988,58.47399902,58.56600189,58.6629982,58.75099945,58.97499847,59.19800186
Guinea-Bissau,22.42200089,22.54199982,21.81699944,21.62599945,21.80800056,22.24200058,24.11599922,21.38999939,21.11599922,21.83399963,22.41600037,21.39299965,21.29100037,21.56599998,21.64699936,22.02400017,22.14800072,21.72599983,22.20599937,22.23999977,22.81999969,22.16399956,22.51000023,22.63899994,22.69799995,23.07999992,23.36199951,23.50799942,23.67099953
Equatorial Guinea,33.65499878,34.19900131,34.32600021,34.10300064,34.64400101,33.91699982,35.16699982,36.16699982,37.11500168,37.66699982,39.59600067,40.71300125,41.40000153,42.01499939,42.38700104,42.65800095,43.27600098,43.72200012,44.74300003,44.65999985,44.8429985,45.63999939,45.9640007,46.2840004,47.25899887,47.68999863,47.61999893,47.74599838,47.90800095
Greece,59.21699905,59.58100128,59.83800125,61.05199814,62.24599838,62.47900009,63.54899979,67.31700134,67.83399963,68.22399902,70.95600128,71.89600372,72.39499664,75.67299652,76.56500244,77.29699707,78.03900146,79.02600098,79.52999878,79.63200378,79.89099884,79.66799927,79.07499695,79.53800201,79.69400024,80.1309967,80.36799622,80.5759964,80.81500244
Guatemala,57.07899857,57.40599823,57.72499847,58.04100037,58.38100052,58.61999893,58.9109993,59.24000168,58.38899994,57.53900146,58.3429985,59.67900085,60.88499832,66.08699799,65.06700134,64.1780014,63.92100143,63.48899841,62.91400146,62.48899841,64.70700073,72.04599762,76.27500153,71.58399963,72.48100281,72.22200012,72.40899658,72.65200043,72.90000153
Guam,96.72399902,96.78600311,96.82099915,96.84200287,96.87400055,96.91000366,96.93399811,96.97399902,96.98500061,97.01599884,97.0019989,96.97299957,96.96499634,96.95899963,96.94599915,96.89700317,96.90699768,96.86000061,96.80699921,96.78299713,96.85199738,96.80400085,96.83599854,96.86699677,96.89099884,96.92299652,96.95200348,96.98300171,97.01499939
Guyana,60.56299973,60.8219986,61.04000092,61.4129982,61.73600006,62.13899994,62.5359993,66.10600281,69.77899933,73.33999634,76.77600098,79.95200348,80.21600342,80.41300201,80.63200378,80.7480011,80.82499695,80.90899658,81.03500366,81.1760025,81.27500153,81.39099884,81.52500153,81.67199707,81.83300018,81.98600006,82.1780014,82.37400055,82.57099915
High income,75.16386494,75.73053573,76.48705286,77.12221259,77.59124539,78.21493555,78.79949366,79.38748879,79.99106927,80.61811351,81.25527744,82.07095673,82.61785429,83.19299005,83.75563515,84.09747064,84.31055846,84.88668137,85.9029169,86.24538545,86.27048586,86.44953282,86.66460428,86.74468098,86.86336167,87.05234007,87.10026028,87.30664378,87.50171594
"Hong Kong SAR, China",69.84799957,72.97399902,76.90699768,79.8809967,80.91100311,83.35700226,85.375,87.18599701,88.04799652,89.34999847,89.99900055,90.6269989,91.6740036,92.56900024,93.29199982,93.49900055,93.97200012,94.5739975,95.36499786,95.75499725,95.81099701,95.86100006,95.80999756,95.73300171,95.84200287,95.8690033,95.89499664,95.92700195,95.95899963
Honduras,68.04499817,68.50800323,66.73500061,64.4980011,64.02999878,63.33399963,65.55799866,65.54599762,66.66899872,67.16200256,67.35099792,64.36299896,65.81999969,68.81900024,66.68299866,66.48400116,68.28800201,68.77999878,68.77500153,68.95600128,70.33999634,68.14099884,71.18399811,68.29799652,71.63500214,72.08699799,70.32900238,70.61100006,70.91100311
Heavily indebted poor countries (HIPC),22.04863123,21.58545789,21.432694,21.35971065,21.57550568,21.92852689,22.02873965,22.22824618,22.39422661,22.54325497,22.28313642,22.39592476,22.57158564,22.72953097,22.9118745,23.47175879,24.11253923,24.7199842,25.46306977,26.41143658,27.30018336,28.31675122,28.96643663,29.73507158,30.25685297,30.40971416,30.65626884,30.9272019,31.21365532
Croatia,56.38700104,56.06299973,55.92699814,56.46099854,57.30899811,57.8409996,59.88399887,60.86100006,61.69100189,62.57699966,63.50099945,64.375,62.57699966,63.63000107,63.00099945,67.23899841,68.32499695,67.97799683,69.43800354,69.63400269,68.29000092,71.04199982,74.68699646,76.65200043,77.53900146,79.90100098,81.35099792,81.6289978,81.8239975
Haiti,60.90299988,58.97700119,58.93000031,57.3730011,58.37099838,58.49200058,58.78300095,58.38700104,58.24700165,58.62599945,58.3409996,58.3409996,58.25,57.72499847,57.76399994,57.95899963,58.38499832,58.86100006,58.88499832,58.04800034,58.55500031,58.75799942,58.94100189,59.16500092,59.39799881,59.41699982,59.44100189,59.55699921,59.68799973
Hungary,66.96199799,67.0739975,67.94100189,68.6780014,70.56700134,70.57900238,71.0759964,70.26799774,71.41300201,71.89099884,71.07299805,71.77799988,73.96199799,74.70400238,76.18800354,76.52999878,76.64600372,76.77400208,78.06300354,77.92299652,77.52400208,78.13600159,78.34100342,78.21199799,78.41699982,77.99900055,77.27500153,77.55599976,77.80999756
IBRD only,29.22104022,29.75255177,30.85985053,31.76650308,32.85005326,33.58467755,34.45686527,34.92215396,35.09046468,35.24323795,35.79352176,36.23293284,36.78684088,37.97542797,38.88423653,40.39459682,41.68132562,42.74936684,44.0169108,44.97640001,46.37881355,47.92279306,49.0531559,50.09704445,50.9761365,51.76148305,52.43806715,52.98257429,53.50574606
IDA & IBRD total,28.20174746,28.60652963,29.52200393,30.28242998,31.20959596,31.88620335,32.63095392,33.04932505,33.20588007,33.3117467,33.76599003,34.12295003,34.61073926,35.66000508,36.42873373,37.72780855,38.84432279,39.73605039,40.8599696,41.69715064,42.87449475,44.17766419,45.13177363,45.98285497,46.6833801,47.24195067,47.76508613,48.1522253,48.52045913
IDA total,23.02903396,22.83244839,22.87795716,23.0144702,23.27554081,23.7887367,24.07476079,24.410234,24.62342339,24.63541977,24.80765699,24.93371346,25.28516838,25.85764367,26.17546623,26.80775165,27.41686678,27.87386154,28.69660507,29.39226649,30.01962255,30.72835715,31.29549591,31.76643967,32.14526522,32.21790452,32.63304544,32.89217359,33.16986157
IDA blend,34.05320167,33.90797982,34.2432468,34.57448134,34.70779399,34.86301997,34.98290406,35.54075579,35.54174128,35.0797235,35.48273859,35.04078097,35.23387403,36.1269578,36.04439893,36.37270131,36.76648028,36.87253167,37.98877838,38.28309761,38.76571429,39.4522765,40.29224858,40.57738805,40.8447966,40.75915582,41.02672458,41.22184889,41.46452452
Indonesia,32.50600052,30.49500084,34.26900101,36.29999924,40.11800003,39.11500168,41.75099945,40.04100037,42.1230011,38.30099869,39.35800171,38.82400131,37.29600143,41.16899872,39.70999908,43.51599884,43.56900024,44.06399918,45.64699936,46.65499878,48.14799881,48.96300125,50.35900116,51.20899963,51.63199997,53.94100189,54.51800156,54.97700119,55.43199921
IDA only,19.03450473,18.81987127,18.75381171,18.8123623,19.21443347,19.8294425,20.13098383,20.39173854,20.67527103,20.8331328,20.94075141,21.27480478,21.65606117,22.07638152,22.52799206,23.23415534,23.89581703,24.47035241,25.13224447,25.9538541,26.59989248,27.30251275,27.76029923,28.30506985,28.75192791,28.91553567,29.42235678,29.70750166,30.00453297
India,12.09500027,12.33699989,12.60299969,12.88799953,13.12800026,13.28199959,13.38599968,13.55200005,13.92000008,13.96399975,14.02200031,14.05000019,14.17000008,14.27999973,14.43799973,14.92300034,15.42300034,15.79599953,16.30200005,16.8239994,18.9489994,21.26499939,21.67700005,22.18799973,22.73900032,23.22100067,23.68700027,24.19199944,24.69099998
Ireland,79.35399628,79.21299744,79.34300232,78.99500275,79.10199738,80.0059967,79.30200195,80.86299896,82.09799957,82.51799774,83.41000366,84.82099915,85.13600159,85.33699799,86.81500244,87.2990036,87.89399719,88.58300018,89.06199646,89.47799683,89.71900177,89.64700317,89.5759964,89.86100006,89.92500305,89.49700165,89.72699738,90.0490036,90.23300171
"Iran, Islamic Rep.",45.94800186,46.23600006,46.58100128,46.47000122,46.91699982,47.20000076,46.0929985,45.30400085,43.9129982,42.81000137,41.70100021,40.72399902,40.01699829,38.88000107,38.02600098,37.3219986,37.77799988,41.97399902,44.00799942,47.60900116,49.04899979,50.25999832,51.86800003,53.81600189,53.34000015,52.82799911,53.20899963,53.64899826,54.08599854
Iraq,57.72999954,56.27600098,57.18600082,57.52500153,57.72499847,58.19400024,58.72600174,60.02700043,60.41400146,60.44300079,60.95199966,60.94499969,60.08200073,62.17300034,62.37599945,63.03099823,63.34400177,63.76399994,64.56300354,64.79799652,64.89900208,65.68499756,66.22699738,66.54499817,67.55599976,68.27600098,68.55200195,68.76699829,69.03399658
Iceland,77.20800018,80.41799927,81.40100098,80.66500092,81.4489975,81.65699768,81.81099701,78.1190033,82.37400055,85.43699646,85.68499756,85.61199951,86.21299744,85.49199677,86.31600189,87.64399719,88.87400055,89.15200043,89.00499725,90,90.07700348,90.48500061,89.74900055,90.0510025,91.33000183,90.8789978,91.07299805,91.24099731,91.41999817
Israel,83.48699951,83.55500031,82.98500061,82.91100311,83.50800323,84.01799774,84.65100098,85.6269989,86.09799957,86.52100372,87.13899994,87.71700287,87.94200134,88.01100159,88.35299683,88.64700317,88.66699982,88.70700073,89.66400146,89.79000092,90.22299957,90.86299896,90.84200287,91.22299957,91.33399963,91.49900055,91.67700195,91.8010025,91.93299866
Italy,67.98699951,68.35600281,69.68399811,70.35099792,70.90599823,72.02600098,72.87999725,73.41000366,74.43399811,75.12000275,75.19300079,75.95700073,76.43199921,79.09799957,79.35700226,79.97100067,80.46499634,81.31400299,82.50900269,83.18699646,83.13800049,83.6269989,83.8769989,84.26200104,84.33699799,84.58699799,84.89299774,85.08300018,85.2539978
Jamaica,72.55999756,72.71299744,76.59999847,76.4509964,76.08899689,77.29299927,80.27899933,82.05000305,83.89299774,84.71299744,84.39600372,83.77600098,84.89700317,85.81400299,86.35099792,87.06400299,86.01899719,85.89499664,85.77999878,85.67099762,85.50299835,85.51599884,86.0019989,86.12999725,86.42099762,85.34300232,84.78099823,84.85399628,85.04699707
Jordan,81.66999817,82.37599945,82.66500092,82.63899994,82.96199799,83.20300293,83.33599854,83.32700348,83.48600006,83.63800049,83.85800171,83.86100006,82.77300262,81.31800079,81.68299866,81.77100372,81.61799622,81.86000061,82.1309967,82.33399963,82.39600372,82.6230011,82.8030014,82.9509964,83.0739975,83.23200226,83.35500336,83.47699738,83.6269989
Japan,64.52200317,65.27400208,66.54100037,67.60600281,68.41699982,69.08200073,69.73200226,71.26000214,72.11599731,72.89499664,73.94599915,75.3010025,75.73300171,76.85800171,78.01499939,78.18399811,78.34300232,79.20300293,80.53099823,81.13500214,81.59999847,81.75700378,81.93900299,81.98999786,82.0039978,82.40399933,82.85700226,83.03800201,83.19499969
Kazakhstan,53.91400146,54.1269989,54.3219986,54.54100037,54.78499985,55.02500153,55.23199844,55.4109993,55.62099838,55.84199905,56.08200073,55.6230011,55.82300186,57.65000153,57.78099823,58.31100082,58.32600021,59.32099915,60.50699997,61.16799927,62.31299973,63.40200043,64.58499908,67.34400177,71.42500305,72.91899872,73.87799835,74.02100372,74.16000366
Kenya,35.11899948,34.96300125,34.92399979,35.17300034,35.74100113,36.16500092,36.34199905,36.64199829,36.8030014,35.18799973,34.27399826,32.97200012,31.72599983,30.56800079,29.54700089,30.19099998,30.69000053,30.65299988,30.76399994,31.18700027,31.43099976,31.86100006,32.35499954,32.71900177,32.81399918,32.98899841,33.37799835,33.80699921,34.27899933
Kyrgyz Republic,43.61299896,44.6230011,44.73500061,43.11999893,40.13000107,41.87099838,41.36800003,40.89300156,38.4280014,37.97700119,38.1590004,43.89699936,47.11299896,50.40499878,52.39699936,53.90599823,55.17300034,55.44800186,56.43600082,57.24399948,58.06700134,59.04999924,56.05099869,53.90200043,57.2840004,60.83399963,61.03900146,61.19599915,61.36899948
Cambodia,12.91100025,13.26500034,13.11699963,13.24100018,13.31900024,13.7130003,13.90100002,14.13199997,14.86299992,15.47299957,18.1420002,19.84799957,21.50900078,23.75,26.07600021,28.36199951,30.84700012,33.09600067,34.90399933,37.07699966,39.22999954,41.49300003,42.1609993,42.84899902,43.36500168,43.84199905,44.38000107,44.89699936,45.41600037
"Korea, Rep.",51.6969986,55.28300095,58.38899994,60.69100189,62.32099915,64.10299683,66.24700165,67.2480011,68.16500092,68.65899658,70.18699646,71.34200287,71.96399689,72.98600006,74.49199677,75.39099884,76.15699768,76.88899994,78.73500061,78.76799774,78.86100006,79.70400238,80.29599762,80.64199829,81.1289978,81.93800354,81.81600189,82.04299927,82.26300049
Kuwait,95.74900055,96,96.70700073,96.95400238,97.07700348,97.08000183,97.06900024,97.11599731,97.07499695,97.12000275,97.19400024,97.23699951,97.38300323,97.51000214,97.60500336,97.28600311,96.80000305,96.04799652,95.87400055,95.64099884,95.5719986,95.5510025,95.48600006,95.40299988,95.36299896,95.37799835,95.35099792,95.34500122,95.38999939
Latin America & Caribbean (excluding high income),70.37956404,70.60744128,71.03588958,71.62596143,71.86828442,72.27010602,72.05205037,72.73190568,72.33155379,72.53275747,72.45855244,72.64548337,73.04360628,73.05377562,73.16699812,74.00440778,74.75738845,75.24463296,76.14050559,76.61622619,77.12845299,78.76945771,79.47866957,79.64749012,79.88588348,80.13161351,80.10549198,80.24049961,80.39152437
Lao PDR,7.105999947,7.223999977,7.413000107,7.590000153,7.906000137,8.421999931,9.765000343,9.550999641,10.0539999,10.68400002,11.33300018,11.96700001,12.70400047,13.62800026,14.49499989,15.13300037,16.2840004,17.51199913,18.63199997,19.5340004,19.94400024,20.41799927,21.22900009,21.93499947,22.50300026,22.82099915,23.28100014,23.72500038,24.16399956
Lebanon,66.70800018,66.5490036,66.81099701,67.14199829,67.46499634,67.92099762,68.27999878,68.33399963,68.6780014,69.22499847,69.42099762,69.87000275,70.27700043,70.80699921,71.04499817,71.24099731,71.57800293,72.0059967,72.43900299,72.86299896,72.92900085,73.0039978,72.96700287,73.10099792,73.29799652,74.01999664,74.23899841,74.50700378,74.8030014
Liberia,48.96300125,46.38399887,43.11299896,40.62799835,35.90399933,36.94100189,44.94499969,46.51200104,48.1230011,49.63100052,47.86299896,47.76499939,44.74700165,45.27199936,46.02700043,46.43399811,46.68199921,46.81000137,46.8409996,47.04999924,47.49300003,47.93999863,48.45600128,48.31200027,48.11000061,47.80199814,47.88199997,48.11999893,48.40800095
Libya,79.28800201,79.2460022,79.21099854,79.38200378,79.2480011,79.43900299,79.58000183,79.78900146,79.73899841,79.73100281,79.81700134,79.48200226,79.74700165,79.80200195,80.10500336,80.32099915,80.66400146,80.72299957,80.95300293,81.1760025,80.01100159,81.51899719,81.21199799,80.60500336,80.55400085,80.63999939,81.28800201,81.78700256,82.18800354
St. Lucia,65.40899658,65.83200073,66.06099701,61.19200134,63.67300034,62.5929985,71.06099701,69.97499847,71.19499969,71.28700256,72.01100159,72.85299683,73.8259964,74.58899689,75.27500153,76.05799866,76.81900024,77.47499847,78.1309967,78.7480011,79.31099701,79.89900208,80.49199677,81.04299927,81.55200195,81.51699829,81.69799805,81.8710022,82.06500244
Latin America & Caribbean,70.90111808,71.12206466,71.49769217,72.12673809,72.37087746,72.7495265,72.59156075,73.263365,72.91098025,73.11028432,73.00600151,73.207024,73.59892337,73.58184573,73.68913014,74.4905839,75.2403562,75.67777696,76.54417461,77.0307368,77.53855039,79.09116587,79.76362171,79.9353254,80.15163068,80.3741435,80.34856669,80.48182395,80.63281913
Least developed countries: UN classification,17.69448093,17.44488912,17.409585,17.50384869,17.97765226,18.62861738,18.89059805,19.15336917,19.39531999,19.63556339,19.75103149,20.10400927,20.47108617,20.85809063,21.27937893,21.99004791,22.5899979,23.04163706,23.65889718,24.37282255,24.96729951,25.68264775,26.08162327,26.55189398,26.9021792,27.00346459,27.54953466,27.84257798,28.15306868
Low income,18.09889935,17.56553221,17.40673708,17.26368949,17.41967803,17.77251339,17.85307046,18.05862785,18.29866175,18.37784755,18.26499846,18.47243978,18.65113757,18.8636313,19.13374627,19.7196155,20.29993787,20.73900112,21.28794528,22.04600854,22.7696917,23.43902865,23.84174086,24.37231721,24.72300025,24.73117878,24.9881458,25.24209751,25.51974168
Sri Lanka,24.4090004,29.26499939,32.63899994,26.77099991,28.00200081,34.26599884,30.08499908,27.60000038,28.22800064,29.15500069,29.63400078,31.29700089,32.29399872,33.18099976,34.09000015,35.20299911,36.31100082,36.70899963,37.22800064,36.58300018,38.30899811,40.12400055,41.16699982,41.81000137,42.15200043,42.94900131,43.49399948,43.86500168,44.25799942
Lower middle income,25.26419065,25.18069788,25.98127886,26.53387394,27.22598201,27.37430138,27.97546804,28.16413196,28.55965329,28.05512659,28.31978899,28.3225462,28.28245919,28.95541444,29.04260941,30.33161984,31.25479189,31.91065854,32.96966183,33.67079935,35.14490934,36.79283601,37.39079252,37.93644737,38.45286807,39.11045691,39.62660841,40.06141651,40.50404682
Low & middle income,27.74060455,28.13092097,29.03949141,29.78915236,30.70881698,31.38613652,32.12028927,32.52925778,32.68890707,32.80189137,33.27520427,33.63150264,34.10981978,35.16951388,35.93615253,37.22181199,38.3270989,39.21081955,40.32516363,41.14758068,42.32276105,43.61875495,44.57641093,45.42439129,46.13073668,46.68650145,47.21051218,47.59746524,47.9679267
Lesotho,24.41200066,24.30999947,24.40699959,24.63500023,24.88100052,25.06999969,25.7840004,25.62700081,25.41399956,25.41399956,25.53100014,25.91600037,26.40600014,26.7670002,27.10199928,27.30900002,27.74399948,27.91300011,28.8939991,29.45299911,29.77799988,30.31100082,30.61499977,30.60899925,30.88999939,31.07999992,31.40800095,31.69499969,31.97699928
Late-demographic dividend,27.76738331,28.44721171,29.51127456,30.53058971,31.8022382,32.83498716,33.70988817,34.2574846,34.35915034,34.72623386,35.38330875,36.09213143,36.96117992,38.34728055,39.64140791,41.08622024,42.51111742,43.52200156,44.78717877,45.76741806,46.88908831,48.11260538,49.56404301,50.91459046,51.99809169,52.86923206,53.77082305,54.38621604,54.97745122
Lithuania,59.71300125,59.6609993,59.32300186,59.45100021,59.6780014,60.0870018,60.58399963,61.05199814,62.5890007,63.82600021,66.02600098,65.52300262,64.06700134,66.76200104,67.73300171,69.19799805,71.65599823,75.11499786,75.6740036,76.89900208,77.14399719,77.49199677,77.71099854,77.06800079,76.90699768,78.87999725,78.99500275,79.34700012,79.60800171
Luxembourg,89.66000366,89.69599915,90.08699799,89.10900116,88.45300293,91.59500122,92.16899872,91.55999756,91.61799622,92.13200378,92.30200195,92.4240036,92.08999634,91.97200012,93.125,93.61399841,93.38800049,92.68599701,95.11799622,94.47399902,94.96299744,95.1740036,94.79599762,94.91999817,94.85700226,94.71700287,95.98999786,96.10099792,96.20200348
Latvia,65.6210022,65.16000366,64.92199707,65.25299835,65.72000122,66.04499817,61.90200043,63.61700058,67.15000153,68.28700256,69.56999969,72.36799622,71.48100281,72.5739975,74.77700043,75.20800018,76.72899628,76.83000183,78.56199646,80.68499756,80.72399902,81.13400269,81.5719986,82.67700195,82.22499847,81.60500336,82.93599701,83.19499969,83.45800018
"Macao SAR, China",88.18199921,88.22100067,88.31500244,88.36000061,88.46600342,88.48699951,88.56199646,88.5719986,88.54499817,88.57299805,88.66899872,88.72899628,88.95400238,89.09999847,89.14700317,89.24199677,89.26599884,89.41000366,89.49299622,89.70999908,89.83799744,89.9960022,90.05699921,90.17700195,90.20700073,90.29599762,90.44799805,90.56800079,90.68199921
Morocco,20.76399994,21.00399971,21.08699989,21.54000092,21.47400093,21.92700005,22.06599998,22.52099991,22.8390007,23.15800095,23.66699982,23.85099983,24.44300079,22.78899956,22.63599968,24.04500008,25.07999992,25.49099922,25.87599945,25.97599983,26.28700066,27.89500046,28.09000015,28.32099915,28.42499924,28.53800011,28.77000046,29.02400017,29.31399918
Moldova,37.88800049,38.00099945,41.29299927,40.17100143,42.84799957,46.49599838,48.11600113,44.35300064,42.07899857,39.80199814,39.30799866,40.51399994,46.25,48.31700134,48.35300064,55.53099823,57.57099915,58.12900162,61.92900085,63.23400116,63.60400009,64.03700256,62.30599976,61.04399872,58.52000046,57.70000076,59.54299927,59.80099869,60.0019989
Madagascar,14.48499966,14.41100025,14.3380003,13.77999973,14.23999977,14.43200016,14.55300045,14.67500019,14.81900024,14.9289999,15.20899963,14.05599976,14.62800026,15.3380003,15.87899971,17.28700066,19.01199913,20.7670002,21.91500092,22.98600006,24.12899971,26.34300041,26.09799957,26.79000092,26.91600037,27.32799911,27.51000023,27.76199913,28.04100037
Maldives,48.5929985,49.3730011,50.10599899,50.94200134,51.61100006,52.51100159,53.21099854,53.86199951,54.45500183,55.06900024,54.81800079,55.24599838,55.80699921,57.67200089,58.62599945,61.29600143,63.14099884,64.66300201,66.17700195,67.77999878,69.22499847,70.59400177,72.1760025,73.58000183,74.68299866,75.8239975,76.09400177,76.34799957,76.59700012
Middle East & North Africa,46.28886232,45.25121173,47.73246031,47.92456145,49.60436539,50.66786081,51.40632077,52.99627246,53.63163788,52.50659126,54.14548347,55.50928331,54.19743492,52.78134602,53.30039138,54.49188771,54.56783453,57.03088867,57.89726531,59.86891031,61.24715427,63.46291667,63.05999524,63.81257058,64.83530666,65.13531135,65.58900245,65.84359707,66.09674379
Mexico,71.15100098,71.51499939,71.86799622,73.66899872,75.05400085,72.57499695,69.93199921,71.90699768,70.42500305,71.36299896,72.36699677,73.55699921,75.47200012,75.43800354,76.33000183,76.6740036,77.4240036,78.2440033,79.93199921,79.96499634,80.07700348,79.96600342,79.875,79.72200012,79.60800171,79.33599854,78.73999786,78.94499969,79.16100311
Middle income,28.68881365,29.17434468,30.19977734,31.04959571,32.06681317,32.78852316,33.60345033,34.05153713,34.21771336,34.34895178,34.9081511,35.30477444,35.84131609,37.01725025,37.86541165,39.25904786,40.4503776,41.42752495,42.64556631,43.51585329,44.7902686,46.21231076,47.28560443,48.22792646,49.04220529,49.741296,50.36784185,50.84940627,51.3158565
North Macedonia,42.04899979,42.06700134,42.61500168,43.0719986,43.22800064,43.56600189,43.91600037,44.32300186,44.71300125,45.11000061,45.36899948,45.72200012,47.11299896,48.34000015,49.29899979,50.4129982,54.03900146,54.60900116,55.11899948,55.48600006,55.75,57.93999863,53.9659996,55.46099854,58.04899979,59.18099976,59.41799927,59.75899887,60.11199951
Mali,23.40200043,23.6420002,23.46800041,24.41799927,24.13100052,24.44199944,24.45700073,24.85899925,25.12999916,24.89500046,25.62100029,25.62999916,26.52899933,26.3939991,26.35499954,26.35700035,26.64500046,26.90500069,26.66699982,27.03899956,27.21199989,26.45400047,26.90299988,27.12299919,32.03099823,31.56200027,31.83799934,32.27199936,32.67699814
Malta,71.94300079,72.61299896,72.98899841,73.10600281,73.41799927,73.82700348,74.22100067,74.43499756,74.82099915,74.5739975,76.5510025,77.39399719,80.83699799,81.86399841,82.56900024,84.5,86.26899719,88.61499786,87.53600311,86.50800323,87.07700348,88.9489975,87.92700195,89.31600189,90.74099731,90.46800232,90.25,90.50800323,90.73899841
Myanmar,20.15200043,20.72999954,20.51099968,20.69599915,21.8939991,22.82600021,23.91399956,24.25,24.8920002,25.95800018,26.53499985,27.24600029,28.39800072,29.24300003,30.08600044,30.98500061,31.60199928,32.28300095,32.9109993,33.34199905,33.54899979,34.02999878,34.60300064,34.93700027,35.42200089,37.30899811,39.19200134,39.77099991,40.35699844
Middle East & North Africa (excluding high income),37.785391,37.90013596,40.52944685,40.57777934,41.28288883,42.51477117,43.23623011,44.92030051,45.73618698,44.36718863,46.24393011,47.72495213,46.25922107,44.60397829,44.98487005,46.11153882,46.18153325,48.4257618,49.30526339,51.0901996,52.21834983,54.55467228,53.83641914,54.29501412,55.16251603,55.49441268,55.91338901,56.21081249,56.54629085
Montenegro,75.86499786,75.68399811,75.21800232,75.56300354,75.83999634,76.52700043,76.78299713,77.03199768,77.10199738,77.44499969,77.54699707,77.84400177,78.16200256,79.87799835,81.45700073,81.58000183,81.8259964,83.58200073,84.95600128,85.97100067,86.1230011,86.8769989,89.65200043,87.86100006,83.84100342,84.83699799,85.90699768,86.02899933,86.17199707
Mongolia,44.37599945,42.63100052,42.43399811,42.35400009,38.95100021,40.16799927,39.30400085,38.92900085,39.54600143,42.45800018,42.95000076,44.70500183,45.35100174,49.15399933,48.86299896,49.64300156,49.23500061,49.36500168,50.53900146,56.23300171,55.57500076,54.47600174,58.02099991,60.17499924,60.15599823,59.48199844,61.95500183,62.24399948,62.56800079
Mozambique,6.96600008,6.855999947,7.068999767,7.261000156,7.262000084,7.881000042,8.220000267,8.579999924,8.868000031,9.102999687,9.55300045,9.819000244,9.81400013,10.11699963,10.60200024,10.86499977,11.27299976,11.65200043,11.97999954,12.46899986,13.01799965,13.60400009,14.26399994,14.8039999,15.27999973,15.40100002,15.49300003,15.65400028,15.88700008
Mauritania,28.1779995,28.48200035,28.7689991,28.62100029,29.39100075,30.05500031,29.93099976,30.25099945,30.73600006,30.94599915,31.20700073,31.68600082,32.20700073,32.49100113,33.08200073,33.61299896,34.54899979,34.47399902,35.17399979,35.29399872,35.20199966,36.11800003,36.4109993,37.5340004,38.31800079,37.88499832,38.20500183,38.66600037,39.1629982
Mauritius,38.1230011,38.89400101,40.5320015,42.26499939,44.82099915,45.20999908,45.93600082,46.03300095,46.71699905,47.75500107,51.51399994,54.97900009,55.72499847,60.55599976,62.15299988,64.57299805,65.83999634,66.9280014,68.26599884,70.94400024,72.71499634,73.54100037,73.79199982,74.17700195,74.52999878,74.95600128,75.21099854,75.48000336,75.75
Malawi,11.60599995,11.22399998,11.46199989,13.03100014,13.35999966,13.44400024,13.98200035,13.6260004,13.50399971,13.30099964,13.15999985,13.12899971,13.34200001,13.72299957,14.02200031,14.23999977,14.77900028,15.16300011,15.50899982,15.85099983,16.03899956,16.57999992,16.55699921,16.75300026,16.86499977,17.02199936,17.11800003,17.23999977,17.39599991
Malaysia,47.23699951,47.76499939,49.11999893,50.39099884,51.76499939,53.34600067,55.86899948,56.5929985,57.68799973,56.99399948,58.27299881,61.11999893,62.18000031,64.6989975,65.48999786,65.29799652,67.39099884,68.40000153,71.11299896,70.65299988,71.86299896,71.40399933,71.69300079,71.92500305,72.875,73.22100067,73.5059967,73.77899933,74.04000092
North America,84.67028734,84.87796879,85.13075963,84.91042216,85.00312447,85.24039708,85.44474138,85.67685757,85.86792708,86.47929765,87.30422924,88.08190463,88.30076488,88.61826458,88.88360572,89.09507187,89.20556302,89.64923573,90.56192201,90.75406617,90.43450432,90.39544053,90.46320404,90.43431254,90.4246526,90.50053333,90.52853371,90.73917031,90.93689763
Namibia,39.99499893,42.31000137,44.34000015,46.07400131,48.4070015,50.6570015,52.77500153,56.5909996,60.5890007,64.15299988,64.34700012,64.60800171,65.01499939,65.37200165,65.12400055,64.66000366,64.52600098,64.27600098,64.2519989,64.18699646,66.27500153,68.16300201,63.95100021,64.51000214,70.30999756,75.01999664,75.18699646,75.44999695,75.72699738
New Caledonia,85.21700287,85.72699738,85.92500305,86.15399933,86.34200287,86.63800049,86.88500214,87.69000244,87.8730011,88.06400299,88.74900055,88.95200348,89.08499908,89.27999878,89.64499664,89.88500214,89.75900269,89.7539978,89.99900055,89.8690033,89.93000031,90.18699646,90.1989975,90.29699707,90.46399689,90.5739975,90.70899963,90.86000061,91.0059967
